Unnamed: 0,short_name,fish_id,time_point,tumor_volume,dt_min,time_in_min,cancer_cells,dpi,PixelSizeX,PixelSizeY,PixelSizeZ,time_in_h,tumor_volume_um,nr_of_fish
1245,220208_BT333_5dpi_Pos003,220208_BT333_Pos003,18.0,1020551.0,20.0,7200.0,BT333,5,0.4329,0.4329,1.0222,120.0,195499.5494437096,6.0
1248,220208_BT333_5dpi_Pos003,220208_BT333_Pos003,21.0,1023186.0,20.0,7260.0,BT333,5,0.4329,0.4329,1.0222,121.0,196004.31727283736,6.0
1251,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,0.0,921241.0,20.0,6840.0,BT333,5,0.4329,0.4329,1.0222,114.0,176475.45338652597,10.0
1254,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,3.0,1042875.0,20.0,6900.0,BT333,5,0.4329,0.4329,1.0222,115.0,199775.99612964824,10.0
1257,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,6.0,924903.0,20.0,6960.0,BT333,5,0.4329,0.4329,1.0222,116.0,177176.9561532303,10.0
1260,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,9.0,903230.0,20.0,7020.0,BT333,5,0.4329,0.4329,1.0222,117.0,173025.21681331148,10.0
1263,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,12.0,900511.0,20.0,7080.0,BT333,5,0.4329,0.4329,1.0222,118.0,172504.35771372952,10.0
1266,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,15.0,910466.0,20.0,7140.0,BT333,5,0.4329,0.4329,1.0222,119.0,174411.36482529194,10.0
1269,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,18.0,882820.0,20.0,7200.0,BT333,5,0.4329,0.4329,1.0222,120.0,169115.42121843563,6.0
1272,220208_BT333_5dpi_Pos004,220208_BT333_Pos004,21.0,916030.0,20.0,7260.0,BT333,5,0.4329,0.4329,1.0222,121.0,175477.21993013707,6.0
1275,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,0.0,442786.0,20.0,6840.0,BT333,5,0.4329,0.4329,1.0222,114.0,84821.30094427658,10.0
1278,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,3.0,385720.0,20.0,6900.0,BT333,5,0.4329,0.4329,1.0222,115.0,73889.58142359143,10.0
1281,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,6.0,423553.0,20.0,6960.0,BT333,5,0.4329,0.4329,1.0222,116.0,81136.97469850261,10.0
1284,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,9.0,491611.0,20.0,7020.0,BT333,5,0.4329,0.4329,1.0222,117.0,94174.35189576172,10.0
1287,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,12.0,468182.0,20.0,7080.0,BT333,5,0.4329,0.4329,1.0222,118.0,89686.22837825338,10.0
1290,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,15.0,460154.0,20.0,7140.0,BT333,5,0.4329,0.4329,1.0222,119.0,88148.3626734193,10.0
1293,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,18.0,459111.0,20.0,7200.0,BT333,5,0.4329,0.4329,1.0222,120.0,87948.56273194673,6.0
1296,220208_BT333_5dpi_Pos005,220208_BT333_Pos005,21.0,477283.0,20.0,7260.0,BT333,5,0.4329,0.4329,1.0222,121.0,91429.64090686508,6.0
1299,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,0.0,1397088.0,20.0,6840.0,BT333,5,0.4329,0.4329,1.0184,114.0,266635.1030926303,10.0
1302,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,3.0,1455889.0,20.0,6900.0,BT333,5,0.4329,0.4329,1.0184,115.0,277857.3100666718,10.0
1305,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,6.0,1428092.0,20.0,6960.0,BT333,5,0.4329,0.4329,1.0184,116.0,272552.23553975165,10.0
1308,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,9.0,1487662.0,20.0,7020.0,BT333,5,0.4329,0.4329,1.0184,117.0,283921.2066362237,10.0
1311,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,12.0,1486225.0,20.0,7080.0,BT333,5,0.4329,0.4329,1.0184,118.0,283646.9543034114,10.0
1314,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,15.0,1496032.0,20.0,7140.0,BT333,5,0.4329,0.4329,1.0184,119.0,285518.626278283,10.0
1317,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,18.0,1555919.0,20.0,7200.0,BT333,5,0.4329,0.4329,1.0184,120.0,296948.09701950214,6.0
1320,220208_BT333_5dpi_Pos006,220208_BT333_Pos006,21.0,1503531.0,20.0,7260.0,BT333,5,0.4329,0.4329,1.0184,121.0,286949.81503524864,6.0
1323,220215_LBT003_5dpi_Pos002,220215_LBT003_Pos002,0.0,2019995.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,386955.7840603225,18.0
1326,220215_LBT003_5dpi_Pos002,220215_LBT003_Pos002,3.0,1842765.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,353005.119029463,18.0
1329,220215_LBT003_5dpi_Pos003,220215_LBT003_Pos003,0.0,1419472.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,271917.9506442709,18.0
1332,220215_LBT003_5dpi_Pos003,220215_LBT003_Pos003,3.0,1155076.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,221269.52751331613,18.0
1335,220215_LBT003_5dpi_Pos004,220215_LBT003_Pos004,0.0,1941082.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0184,114.0,370456.6921920802,18.0
1338,220215_LBT003_5dpi_Pos004,220215_LBT003_Pos004,3.0,2046927.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0184,115.0,390657.2754673209,18.0
1341,220215_LBT003_5dpi_Pos004,220215_LBT003_Pos004,6.0,1679285.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0184,116.0,320492.573908664,16.0
1344,220215_LBT003_5dpi_Pos004,220215_LBT003_Pos004,9.0,1436644.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0184,117.0,274184.3899936216,16.0
1347,220215_LBT003_5dpi_Pos004,220215_LBT003_Pos004,12.0,936430.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0184,118.0,178718.24079015193,12.0
1350,220215_LBT003_5dpi_Pos004,220215_LBT003_Pos004,15.0,619288.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0184,119.0,118191.49525586708,12.0
1351,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,0.0,2092069.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,400762.4772354857,18.0
1354,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,3.0,2426788.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,464882.1671777317,18.0
1357,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,6.0,2468072.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,472790.6434804681,16.0
1360,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,9.0,2291907.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,439043.9927714383,16.0
1363,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,12.0,2217561.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,424802.0690430387,12.0
1366,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,15.0,2130034.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,408035.1567925391,12.0
1369,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,18.0,2197360.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0222,120.0,420932.3100615547,11.0
1372,220215_LBT003_5dpi_Pos005,220215_LBT003_Pos005,21.0,2010580.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0222,121.0,385152.2208302512,11.0
1375,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,0.0,1779941.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0184,114.0,339702.8333460737,18.0
1378,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,3.0,1771179.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0184,115.0,338030.6002631916,18.0
1381,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,6.0,1778098.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0184,116.0,339351.0956638377,16.0
1384,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,9.0,1711903.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0184,117.0,326717.73924733663,16.0
1387,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,12.0,1709920.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0184,118.0,326339.2824790925,12.0
1390,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,15.0,1691924.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0184,119.0,322904.73482335784,12.0
1393,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,18.0,1673530.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0184,120.0,319394.2286231143,11.0
1396,220215_LBT003_5dpi_Pos006,220215_LBT003_Pos006,21.0,1647193.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0184,121.0,314367.7959931364,11.0
1399,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,0.0,2288928.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,438473.3273585459,18.0
1402,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,3.0,2252840.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,431560.2110710457,18.0
1405,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,6.0,2570701.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,492450.5362833349,16.0
1408,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,9.0,2460481.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,471336.49069454445,16.0
1411,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,12.0,2589541.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,496059.5783709126,12.0
1414,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,15.0,2753712.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,527508.6255343794,12.0
1417,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,18.0,2750296.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0222,120.0,526854.2472025766,11.0
1420,220329_LBT003_5dpi_Pos001,220329_LBT003_Pos001,21.0,2741867.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0222,121.0,525239.5648375982,11.0
1423,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,0.0,1100428.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,210801.00670641888,18.0
1426,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,3.0,966678.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,185179.4897630264,18.0
1429,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,6.0,875714.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,167754.17636311043,16.0
1432,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,9.0,915161.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,175310.7519060338,16.0
1435,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,12.0,997773.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,191136.13327222105,12.0
1438,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,15.0,1020563.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,195501.8481966316,12.0
1441,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,18.0,1045428.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0222,120.0,200265.05581380887,11.0
1444,220329_LBT003_5dpi_Pos002,220329_LBT003_Pos002,21.0,1092734.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0222,121.0,209327.1229579145,11.0
1447,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,0.0,2601723.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0184,114.0,496540.43290291465,18.0
1450,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,3.0,2550826.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0184,115.0,486826.7091846481,18.0
1453,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,6.0,2919767.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0184,116.0,557239.3256913378,16.0
1456,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,9.0,2676546.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0184,117.0,510820.4484199758,16.0
1459,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,12.0,2574087.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0184,118.0,491266.085324904,12.0
1462,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,15.0,2715168.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0184,119.0,518191.4808471698,12.0
1465,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,18.0,2631251.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0184,120.0,502175.8698432644,11.0
1468,220329_LBT003_5dpi_Pos003,220329_LBT003_Pos003,21.0,2435309.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0184,121.0,464780.2187674724,11.0
1471,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,0.0,2735969.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,524109.72777642345,18.0
1474,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,3.0,3010836.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,576764.0043945877,18.0
1477,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,6.0,3316759.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,635367.45357495,16.0
1480,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,9.0,3556042.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,681205.1615283391,16.0
1483,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,12.0,3435319.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,658079.1324445471,12.0
1486,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,15.0,3521468.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,674582.071234501,12.0
1489,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,18.0,3397384.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0222,120.0,650812.1997697988,11.0
1492,220329_LBT003_5dpi_Pos005,220329_LBT003_Pos005,21.0,3476948.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0222,121.0,666053.697893792,11.0
1495,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,0.0,1399866.0,20.0,6840.0,LBT003,5,0.4329,0.4329,1.0222,114.0,268162.17149517074,18.0
1498,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,3.0,1504438.0,20.0,6900.0,LBT003,5,0.4329,0.4329,1.0222,115.0,288194.2707086618,18.0
1501,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,6.0,1754313.0,20.0,6960.0,LBT003,5,0.4329,0.4329,1.0222,116.0,336061.0112412242,16.0
1504,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,9.0,1869691.0,20.0,7020.0,LBT003,5,0.4329,0.4329,1.0222,117.0,358163.1374609979,16.0
1507,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,12.0,1834018.0,20.0,7080.0,LBT003,5,0.4329,0.4329,1.0222,118.0,351329.519712051,12.0
1510,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,15.0,1944384.0,20.0,7140.0,LBT003,5,0.4329,0.4329,1.0222,119.0,372471.5334613928,12.0
1513,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,18.0,2039368.0,20.0,7200.0,LBT003,5,0.4329,0.4329,1.0222,120.0,390666.9290901868,11.0
1516,220329_LBT003_5dpi_Pos006,220329_LBT003_Pos006,21.0,2107628.0,20.0,7260.0,LBT003,5,0.4329,0.4329,1.0222,121.0,403743.0019616332,11.0
1519,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,0.0,23468.0,20.0,6840.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,114.0,4495.594464504937,1.0
1522,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,3.0,23574.0,20.0,6900.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,115.0,4515.900115316148,1.0
1525,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,6.0,22122.0,20.0,6960.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,116.0,4237.751011751245,1.0
1528,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,9.0,27000.0,20.0,7020.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,117.0,5172.1940745540005,1.0
1531,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,12.0,26891.0,20.0,7080.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,118.0,5151.313735512283,1.0
1534,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,15.0,26980.0,20.0,7140.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,119.0,5168.36281968396,1.0
1537,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,18.0,27580.0,20.0,7200.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,120.0,5283.30046578516,1.0
1540,230124_LBT070_LGALS1KO_5dpi_Pos001,230124_LBT070_5dpi,21.0,28320.0,20.0,7260.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,121.0,5425.056895976641,1.0
1543,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,0.0,833493.0,20.0,6840.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,114.0,159072.6511014236,1.0
1546,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,3.0,893708.0,20.0,6900.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,115.0,170564.72084414752,1.0
1549,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,6.0,735839.0,20.0,6960.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,116.0,140435.3252082746,1.0
1552,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,9.0,635889.0,20.0,7020.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,117.0,121359.8063045918,1.0
1555,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,12.0,551016.0,20.0,7080.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,118.0,105161.7421133735,1.0
1558,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,15.0,475431.0,20.0,7140.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,119.0,90736.29842818226,1.0
1561,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,18.0,469574.0,20.0,7200.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,120.0,89618.48637996946,1.0
1564,230124_LBT070_LGALS1KO_5dpi_Pos002,230124_LBT070_5dpi,21.0,410620.0,20.0,7260.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,121.0,78367.0792619333,1.0
1567,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,0.0,1736573.0,20.0,6840.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,114.0,331426.0239032031,1.0
1570,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,3.0,1860451.0,20.0,6900.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,115.0,355068.2163069092,1.0
1573,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,6.0,1819098.0,20.0,6960.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,116.0,347175.9708519417,1.0
1576,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,9.0,1825352.0,20.0,7020.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,117.0,348369.5505940491,1.0
1579,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,12.0,1867798.0,20.0,7080.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,118.0,356470.3957704945,1.0
1582,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,15.0,1846857.0,20.0,7140.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,119.0,352473.7930555168,1.0
1585,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,18.0,1886198.0,20.0,7200.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,120.0,359982.04707442416,1.0
1588,230124_LBT070_LGALS1KO_5dpi_Pos003,230124_LBT070_5dpi,21.0,1801683.0,20.0,7260.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,121.0,343852.307403141,1.0
1591,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,0.0,949465.0,20.0,6840.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,114.0,181205.978548126,1.0
1594,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,3.0,1110387.0,20.0,6900.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,115.0,211918.0411095912,1.0
1597,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,6.0,1083741.0,20.0,6960.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,116.0,206832.63563978087,1.0
1600,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,9.0,1066902.0,20.0,7020.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,117.0,203618.90214484223,1.0
1603,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,12.0,1066691.0,20.0,7080.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,118.0,203578.63266521567,1.0
1606,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,15.0,1071349.0,20.0,7140.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,119.0,204467.61482683007,1.0
1609,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,18.0,1109833.0,20.0,7200.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,120.0,211812.3098692445,1.0
1612,230124_LBT070_LGALS1KO_5dpi_Pos005,230124_LBT070_5dpi,21.0,1028935.0,20.0,7260.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0184,121.0,196372.87687004363,1.0
1615,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,0.0,927306.0,20.0,6840.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,114.0,177637.28142586563,1.0
1618,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,3.0,928308.0,20.0,6900.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,115.0,177829.22729485462,1.0
1621,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,6.0,984064.0,20.0,6960.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,116.0,188509.99962155207,1.0
1624,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,9.0,1014126.0,20.0,7020.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,117.0,194268.75881670925,1.0
1627,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,12.0,1029148.0,20.0,7080.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,118.0,197146.4143495963,1.0
1630,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,15.0,990159.0,20.0,7140.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,119.0,189677.5745431968,1.0
1633,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,18.0,1031320.0,20.0,7200.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,120.0,197562.48862848265,1.0
1636,230124_LBT070_LGALS1KO_5dpi_Pos006,230124_LBT070_5dpi,21.0,1025474.0,20.0,7260.0,LBT070 LGALS1KO,5,0.4329,0.4329,1.0222,121.0,196442.61282997,1.0
